lead_id,lead_created_date,lead_source,agent_id,agent_name,property_type,neighborhood,listing_price,funnel_stage,closed,close_date,days_to_close,commission_rate,commission_amount,lost_reason,days_since_last_contact,at_risk_lead
L11152,2025-06-05,Social Media,A104,Sneha Rao,Multi-Family,Riverside Heights,803380.31,Showing Completed,False,,,,,Went cold / unresponsive,26.0,True
L11153,2025-02-17,Zillow,A112,Pooja Reddy,Single Family,Downtown Core,550635.0,Contacted,False,,,,,Price too high,18.0,False
L11154,2025-01-16,Referral,A100,Priya Sharma,Single Family,Maple Grove,443616.99,Contacted,False,,,,,Financing fell through,0.0,False
L11155,2025-01-30,Website,A108,Neha Gupta,Single Family,Downtown Core,713484.7,Offer Made,False,,,,,Financing fell through,12.0,False
L11156,2025-03-15,Referral,A105,Arjun Nair,Multi-Family,Riverside Heights,612941.46,Showing Completed,False,,,,,Went cold / unresponsive,13.0,False
L11157,2025-03-14,Zillow,A111,Sameer Khan,Single Family,Maple Grove,402367.35,Showing Completed,False,,,,,Went cold / unresponsive,10.0,False
L11158,2025-09-22,Social Media,A100,Priya Sharma,Single Family,Pinecrest,357445.0,Contacted,False,,,,,Price too high,7.0,False
L11159,2025-01-24,Referral,A110,Ishita Bose,Condo,Pinecrest,161244.52,Showing Completed,False,,,,,Went cold / unresponsive,7.0,False
L11160,2025-02-04,Open House,A103,Karan Malhotra,Single Family,Pinecrest,425736.03,Showing Completed,False,,,,,Went cold / unresponsive,10.0,False
L11161,2025-10-19,Zillow,A104,Sneha Rao,Multi-Family,Harborview,963969.76,Showing Scheduled,False,,,,,Changed mind,14.0,False
L11162,2025-10-28,Social Media,A110,Ishita Bose,Townhouse,Maple Grove,284497.65,Contacted,False,,,,,Financing fell through,18.0,False
L11163,2025-03-24,Social Media,A104,Sneha Rao,Townhouse,Riverside Heights,410947.41,Closed,True,2025-05-13,50.0,0.028,11506.53,,,False
L11164,2025-12-28,Referral,A101,Rohan Mehta,Single Family,Sunset Hills,357507.41,Lead (Uncontacted),False,,,,,Never contacted,11.0,False
L11165,2025-11-16,Referral,A106,Divya Kapoor,Condo,Maple Grove,277454.44,Closed,True,2026-01-06,51.0,0.028,7768.72,,,False
L11166,2025-02-16,Website,A104,Sneha Rao,Single Family,Pinecrest,320468.63,Showing Completed,False,,,,,Went cold / unresponsive,2.0,False
L11167,2025-02-07,Zillow,A109,Aditya Verma,Townhouse,Oakridge,199728.1,Showing Completed,False,,,,,Price too high,5.0,False
L11168,2025-03-26,Zillow,A107,Vikram Singh,Townhouse,Pinecrest,283393.39,Contacted,False,,,,,Financing fell through,0.0,False
L11169,2025-01-22,Website,A110,Ishita Bose,Condo,Lakeview,274825.01,Showing Completed,False,,,,,Price too high,3.0,False
L11170,2025-01-05,Website,A104,Sneha Rao,Townhouse,Oakridge,249229.56,Showing Completed,False,,,,,Went cold / unresponsive,4.0,False
L11171,2025-01-10,Open House,A109,Aditya Verma,Condo,Downtown Core,488710.33,Closed,True,2025-02-25,46.0,0.028,13683.89,,,False
L11172,2025-11-12,Referral,A100,Priya Sharma,Single Family,Sunset Hills,334970.84,Showing Completed,False,,,,,Changed mind,1.0,False
L11173,2025-10-29,Open House,A106,Divya Kapoor,Multi-Family,Sunset Hills,406170.74,Showing Scheduled,False,,,,,Price too high,0.0,False
L11174,2025-08-20,Social Media,A113,Rahul Chawla,Single Family,Pinecrest,320365.28,Contacted,False,,,,,Chose competitor,4.0,False
L11175,2025-01-04,Referral,A110,Ishita Bose,Single Family,Sunset Hills,421642.45,Contacted,False,,,,,Changed mind,5.0,False
L11176,2025-10-05,Walk-in,A101,Rohan Mehta,Townhouse,Lakeview,413834.7,Lead (Uncontacted),False,,,,,Never contacted,0.0,False
L11177,2025-01-14,Social Media,A110,Ishita Bose,Single Family,Harborview,660173.31,Offer Made,False,,,,,Changed mind,2.0,False
L11178,2025-04-20,Zillow,A104,Sneha Rao,Townhouse,Maple Grove,284718.81,Showing Completed,False,,,,,Financing fell through,2.0,False
L11179,2025-11-28,Social Media,A107,Vikram Singh,Condo,Downtown Core,489725.01,Contacted,False,,,,,Went cold / unresponsive,4.0,False
L11180,2025-09-18,Website,A113,Rahul Chawla,Single Family,Lakeview,394810.06,Contacted,False,,,,,Went cold / unresponsive,4.0,False
L11181,2025-01-23,Open House,A110,Ishita Bose,Single Family,Downtown Core,411433.81,Showing Scheduled,False,,,,,Financing fell through,34.0,True
L11182,2025-12-09,Referral,A108,Neha Gupta,Single Family,Lakeview,508325.8,Lead (Uncontacted),False,,,,,Never contacted,2.0,False
L11183,2025-12-19,Website,A114,Tanvi Joshi,Townhouse,Lakeview,265094.48,Showing Completed,False,,,,,Went cold / unresponsive,1.0,False
L11184,2025-12-23,Website,A104,Sneha Rao,Single Family,Riverside Heights,446019.6,Showing Completed,False,,,,,Chose competitor,3.0,False
L11185,2025-05-18,Zillow,A102,Ananya Iyer,Townhouse,Harborview,468307.65,Offer Made,False,,,,,Price too high,9.0,False
L11186,2025-07-09,Referral,A112,Pooja Reddy,Single Family,Oakridge,279230.16,Contacted,False,,,,,Went cold / unresponsive,0.0,False
L11187,2025-08-04,Website,A101,Rohan Mehta,Single Family,Maple Grove,416643.93,Showing Scheduled,False,,,,,Still in progress,11.0,False
L11188,2025-07-08,Zillow,A114,Tanvi Joshi,Single Family,Maple Grove,408465.1,Contacted,False,,,,,Price too high,3.0,False
L11189,2025-08-30,Zillow,A107,Vikram Singh,Condo,Downtown Core,416919.06,Showing Completed,False,,,,,Went cold / unresponsive,1.0,False
L11190,2025-05-05,Referral,A108,Neha Gupta,Single Family,Sunset Hills,527881.87,Contacted,False,,,,,Still in progress,10.0,False
L11191,2025-08-03,Open House,A108,Neha Gupta,Single Family,Lakeview,492885.71,Contacted,False,,,,,Changed mind,0.0,False
L11192,2025-08-20,Social Media,A108,Neha Gupta,Single Family,Harborview,410228.38,Showing Scheduled,False,,,,,Went cold / unresponsive,24.0,True
L11193,2025-09-25,Open House,A101,Rohan Mehta,Single Family,Riverside Heights,386509.58,Showing Completed,False,,,,,Financing fell through,8.0,False
L11194,2025-05-11,Walk-in,A108,Neha Gupta,Single Family,Riverside Heights,290104.77,Lead (Uncontacted),False,,,,,Never contacted,26.0,True
L11195,2025-07-17,Walk-in,A109,Aditya Verma,Townhouse,Pinecrest,248744.15,Showing Completed,False,,,,,Financing fell through,2.0,False
L11196,2025-05-23,Open House,A112,Pooja Reddy,Condo,Sunset Hills,221275.6,Closed,True,2025-06-27,35.0,0.028,6195.72,,,False
L11197,2025-09-10,Referral,A106,Divya Kapoor,Single Family,Sunset Hills,371676.97,Contacted,False,,,,,Chose competitor,4.0,False
L11198,2025-06-02,Referral,A101,Rohan Mehta,Multi-Family,Lakeview,598672.08,Contacted,False,,,,,Still in progress,16.0,False
L11199,2025-10-07,Referral,A102,Ananya Iyer,Condo,Sunset Hills,197111.95,Closed,True,2025-11-17,41.0,0.028,5519.13,,,False
L11200,2025-04-21,Walk-in,A100,Priya Sharma,Townhouse,Pinecrest,274010.91,Contacted,False,,,,,Chose competitor,24.0,True
L11201,2025-02-24,Walk-in,A114,Tanvi Joshi,Single Family,Sunset Hills,430257.82,Contacted,False,,,,,Chose competitor,8.0,False
L11202,2025-03-25,Zillow,A105,Arjun Nair,Single Family,Harborview,451938.07,Contacted,False,,,,,Went cold / unresponsive,9.0,False
L11203,2025-01-25,Open House,A106,Divya Kapoor,Townhouse,Oakridge,333980.29,Closed,True,2025-03-25,59.0,0.028,9351.45,,,False
L11204,2025-10-17,Website,A111,Sameer Khan,Single Family,Downtown Core,453595.08,Showing Completed,False,,,,,Went cold / unresponsive,23.0,True
L11205,2025-10-28,Open House,A113,Rahul Chawla,Single Family,Sunset Hills,290048.86,Contacted,False,,,,,Price too high,1.0,False
L11206,2025-09-16,Referral,A105,Arjun Nair,Townhouse,Sunset Hills,404073.62,Contacted,False,,,,,Went cold / unresponsive,7.0,False
L11207,2025-03-23,Website,A103,Karan Malhotra,Condo,Pinecrest,194712.0,Contacted,False,,,,,Financing fell through,8.0,False
L11208,2025-01-04,Zillow,A104,Sneha Rao,Condo,Sunset Hills,183677.57,Contacted,False,,,,,Financing fell through,9.0,False
L11209,2025-09-03,Social Media,A112,Pooja Reddy,Townhouse,Downtown Core,571947.47,Contacted,False,,,,,Still in progress,12.0,False
L11210,2025-02-05,Website,A108,Neha Gupta,Townhouse,Lakeview,443206.43,Showing Scheduled,False,,,,,Went cold / unresponsive,13.0,False
L11211,2025-08-04,Zillow,A100,Priya Sharma,Single Family,Lakeview,490378.18,Contacted,False,,,,,Financing fell through,11.0,False
L11212,2025-10-04,Walk-in,A114,Tanvi Joshi,Single Family,Pinecrest,355909.08,Showing Completed,False,,,,,Chose competitor,1.0,False
L11213,2025-02-03,Open House,A106,Divya Kapoor,Single Family,Downtown Core,427935.04,Contacted,False,,,,,Went cold / unresponsive,10.0,False
L11214,2025-01-29,Zillow,A104,Sneha Rao,Townhouse,Riverside Heights,427628.35,Offer Made,False,,,,,Price too high,4.0,False
L11215,2025-06-12,Walk-in,A104,Sneha Rao,Townhouse,Oakridge,263802.0,Offer Made,False,,,,,Went cold / unresponsive,1.0,False
L11216,2025-08-18,Website,A106,Divya Kapoor,Condo,Lakeview,275745.23,Contacted,False,,,,,Price too high,2.0,False
L11217,2025-05-16,Referral,A105,Arjun Nair,Single Family,Downtown Core,422139.34,Showing Completed,False,,,,,Financing fell through,0.0,False
L11218,2025-07-21,Website,A106,Divya Kapoor,Single Family,Pinecrest,372343.59,Showing Scheduled,False,,,,,Went cold / unresponsive,0.0,False
L11219,2025-04-27,Zillow,A101,Rohan Mehta,Townhouse,Oakridge,303340.0,Contacted,False,,,,,Went cold / unresponsive,3.0,False
L11220,2025-04-15,Open House,A104,Sneha Rao,Condo,Maple Grove,293106.7,Showing Completed,False,,,,,Still in progress,13.0,False
L11221,2025-12-16,Website,A108,Neha Gupta,Condo,Maple Grove,300769.56,Contacted,False,,,,,Price too high,4.0,False
L11222,2025-11-21,Referral,A101,Rohan Mehta,Single Family,Pinecrest,232821.76,Contacted,False,,,,,Chose competitor,20.0,False
L11223,2025-08-12,Open House,A104,Sneha Rao,Single Family,Downtown Core,652037.18,Showing Completed,False,,,,,Chose competitor,4.0,False
L11224,2025-11-06,Website,A109,Aditya Verma,Single Family,Sunset Hills,280698.07,Showing Completed,False,,,,,Went cold / unresponsive,6.0,False
L11225,2025-01-17,Website,A113,Rahul Chawla,Single Family,Lakeview,457978.16,Contacted,False,,,,,Financing fell through,4.0,False
L11226,2025-09-20,Open House,A102,Ananya Iyer,Townhouse,Oakridge,278027.99,Contacted,False,,,,,Still in progress,6.0,False
L11227,2025-07-05,Website,A106,Divya Kapoor,Condo,Harborview,473811.73,Contacted,False,,,,,Chose competitor,3.0,False
L11228,2025-12-09,Zillow,A108,Neha Gupta,Single Family,Maple Grove,385862.87,Offer Made,False,,,,,Changed mind,5.0,False
L11229,2025-06-21,Zillow,A102,Ananya Iyer,Condo,Riverside Heights,397980.86,Showing Completed,False,,,,,Price too high,29.0,True
L11230,2025-03-08,Referral,A109,Aditya Verma,Single Family,Lakeview,424743.53,Contacted,False,,,,,Changed mind,6.0,False
L11231,2025-04-23,Zillow,A103,Karan Malhotra,Townhouse,Lakeview,362760.33,Lead (Uncontacted),False,,,,,Never contacted,1.0,False
L11232,2025-01-07,Zillow,A107,Vikram Singh,Condo,Downtown Core,320965.65,Contacted,False,,,,,Chose competitor,2.0,False
L11233,2025-01-21,Walk-in,A109,Aditya Verma,Condo,Pinecrest,321110.58,Contacted,False,,,,,Went cold / unresponsive,21.0,False
L11234,2025-07-31,Zillow,A101,Rohan Mehta,Multi-Family,Pinecrest,443856.66,Showing Completed,False,,,,,Still in progress,8.0,False
L11235,2025-11-14,Zillow,A101,Rohan Mehta,Single Family,Maple Grove,409921.48,Contacted,False,,,,,Went cold / unresponsive,1.0,False
L11236,2025-03-06,Social Media,A105,Arjun Nair,Single Family,Maple Grove,380739.81,Contacted,False,,,,,Price too high,21.0,False
L11237,2025-08-22,Open House,A100,Priya Sharma,Townhouse,Lakeview,410627.46,Contacted,False,,,,,Still in progress,8.0,False
L11238,2025-12-12,Social Media,A114,Tanvi Joshi,Single Family,Sunset Hills,397701.79,Offer Made,False,,,,,Still in progress,2.0,False
L11239,2025-02-16,Zillow,A113,Rahul Chawla,Single Family,Lakeview,452222.76,Contacted,False,,,,,Financing fell through,17.0,False
L11240,2025-02-25,Zillow,A104,Sneha Rao,Condo,Sunset Hills,278790.88,Closed,True,2025-03-29,32.0,0.028,7806.14,,,False
L11241,2025-05-03,Open House,A107,Vikram Singh,Single Family,Oakridge,414218.3,Closed,True,2025-06-24,52.0,0.028,11598.11,,,False
L11242,2025-04-06,Zillow,A106,Divya Kapoor,Multi-Family,Harborview,944735.91,Contacted,False,,,,,Price too high,8.0,False
L11243,2025-08-08,Zillow,A114,Tanvi Joshi,Townhouse,Riverside Heights,486128.71,Contacted,False,,,,,Price too high,10.0,False
L11244,2025-01-20,Referral,A104,Sneha Rao,Multi-Family,Downtown Core,812896.17,Showing Scheduled,False,,,,,Price too high,4.0,False
L11245,2025-01-14,Social Media,A101,Rohan Mehta,Single Family,Downtown Core,613418.53,Showing Scheduled,False,,,,,Went cold / unresponsive,20.0,False
L11246,2025-03-08,Zillow,A100,Priya Sharma,Multi-Family,Maple Grove,617698.5,Lead (Uncontacted),False,,,,,Never contacted,4.0,False
L11247,2025-03-08,Referral,A110,Ishita Bose,Multi-Family,Downtown Core,687798.37,Showing Scheduled,False,,,,,Went cold / unresponsive,18.0,False
L11248,2025-01-31,Zillow,A106,Divya Kapoor,Multi-Family,Sunset Hills,630892.3,Contacted,False,,,,,Went cold / unresponsive,7.0,False
L11249,2025-05-09,Referral,A100,Priya Sharma,Single Family,Maple Grove,422995.23,Closed,True,2025-06-12,34.0,0.028,11843.87,,,False
L11250,2025-11-16,Zillow,A110,Ishita Bose,Condo,Lakeview,413751.28,Showing Scheduled,False,,,,,Price too high,17.0,False
L11251,2025-03-08,Referral,A109,Aditya Verma,Single Family,Oakridge,294194.58,Closed,True,2025-04-13,36.0,0.028,8237.45,,,False
L11252,2025-08-21,Walk-in,A104,Sneha Rao,Single Family,Harborview,625696.61,Offer Made,False,,,,,Went cold / unresponsive,5.0,False
L11253,2025-11-24,Social Media,A102,Ananya Iyer,Condo,Lakeview,358993.23,Lead (Uncontacted),False,,,,,Never contacted,3.0,False
L11254,2025-05-05,Referral,A106,Divya Kapoor,Townhouse,Harborview,354818.8,Showing Scheduled,False,,,,,Went cold / unresponsive,5.0,False
L11255,2025-01-02,Referral,A104,Sneha Rao,Single Family,Lakeview,439019.95,Closed,True,2025-02-19,48.0,0.028,12292.56,,,False
L11256,2025-04-12,Open House,A102,Ananya Iyer,Townhouse,Harborview,538265.31,Lead (Uncontacted),False,,,,,Never contacted,34.0,True
L11257,2025-08-26,Referral,A103,Karan Malhotra,Condo,Downtown Core,423274.23,Contacted,False,,,,,Went cold / unresponsive,4.0,False
L11258,2025-12-01,Zillow,A114,Tanvi Joshi,Single Family,Pinecrest,408365.9,Offer Made,False,,,,,Went cold / unresponsive,2.0,False
L11259,2025-03-10,Website,A102,Ananya Iyer,Condo,Maple Grove,226759.05,Contacted,False,,,,,Still in progress,0.0,False
L11260,2025-06-04,Social Media,A100,Priya Sharma,Multi-Family,Riverside Heights,745892.99,Contacted,False,,,,,Still in progress,9.0,False
L11261,2025-06-21,Website,A110,Ishita Bose,Single Family,Lakeview,451395.38,Closed,True,2025-08-06,46.0,0.028,12639.07,,,False
L11262,2025-07-05,Website,A108,Neha Gupta,Single Family,Oakridge,284264.98,Contacted,False,,,,,Went cold / unresponsive,7.0,False
L11263,2025-06-12,Zillow,A105,Arjun Nair,Townhouse,Sunset Hills,290596.04,Closed,True,2025-07-04,22.0,0.028,8136.69,,,False
L11264,2025-08-08,Referral,A102,Ananya Iyer,Condo,Oakridge,232538.72,Lead (Uncontacted),False,,,,,Never contacted,31.0,True
L11265,2025-05-05,Walk-in,A105,Arjun Nair,Single Family,Lakeview,403449.4,Contacted,False,,,,,Changed mind,7.0,False
L11266,2025-11-23,Zillow,A102,Ananya Iyer,Single Family,Riverside Heights,496862.25,Contacted,False,,,,,Went cold / unresponsive,18.0,False
L11267,2025-02-10,Referral,A112,Pooja Reddy,Condo,Riverside Heights,311196.64,Closed,True,2025-03-11,29.0,0.028,8713.51,,,False
L11268,2025-10-02,Referral,A112,Pooja Reddy,Single Family,Harborview,623072.29,Contacted,False,,,,,Chose competitor,3.0,False
L11269,2025-05-03,Social Media,A109,Aditya Verma,Single Family,Sunset Hills,499749.87,Contacted,False,,,,,Price too high,3.0,False
L11270,2025-03-23,Zillow,A104,Sneha Rao,Multi-Family,Downtown Core,949981.2,Closed,True,2025-05-15,53.0,0.028,26599.47,,,False
L11271,2025-04-12,Zillow,A109,Aditya Verma,Townhouse,Pinecrest,264886.29,Lead (Uncontacted),False,,,,,Never contacted,0.0,False
L11272,2025-10-30,Website,A114,Tanvi Joshi,Townhouse,Lakeview,391997.21,Contacted,False,,,,,Chose competitor,7.0,False
L11273,2025-05-01,Website,A106,Divya Kapoor,Townhouse,Downtown Core,500170.74,Showing Completed,False,,,,,Still in progress,5.0,False
L11274,2025-07-25,Open House,A103,Karan Malhotra,Condo,Harborview,394458.89,Showing Scheduled,False,,,,,Went cold / unresponsive,4.0,False
L11275,2025-04-23,Referral,A107,Vikram Singh,Single Family,Sunset Hills,502373.23,Contacted,False,,,,,Went cold / unresponsive,7.0,False
L11276,2025-03-26,Social Media,A113,Rahul Chawla,Condo,Oakridge,286769.76,Offer Made,False,,,,,Still in progress,8.0,False
L11277,2025-08-16,Website,A104,Sneha Rao,Condo,Oakridge,273247.06,Showing Completed,False,,,,,Still in progress,6.0,False
L11278,2025-11-08,Website,A109,Aditya Verma,Single Family,Riverside Heights,670601.1,Contacted,False,,,,,Chose competitor,2.0,False
L11279,2025-12-26,Zillow,A100,Priya Sharma,Townhouse,Lakeview,338557.21,Offer Made,False,,,,,Still in progress,3.0,False
L11280,2025-10-01,Social Media,A109,Aditya Verma,Single Family,Riverside Heights,420020.57,Offer Made,False,,,,,Chose competitor,3.0,False
L11281,2025-06-25,Website,A102,Ananya Iyer,Townhouse,Harborview,499855.36,Contacted,False,,,,,Chose competitor,0.0,False
L11282,2025-11-01,Website,A106,Divya Kapoor,Condo,Riverside Heights,379110.78,Closed,True,2025-12-08,37.0,0.028,10615.1,,,False
L11283,2025-12-17,Open House,A109,Aditya Verma,Single Family,Downtown Core,747571.64,Showing Scheduled,False,,,,,Price too high,1.0,False
L11284,2025-01-12,Zillow,A106,Divya Kapoor,Single Family,Maple Grove,459499.19,Lead (Uncontacted),False,,,,,Never contacted,10.0,False
L11285,2025-02-07,Zillow,A106,Divya Kapoor,Single Family,Riverside Heights,623404.93,Contacted,False,,,,,Price too high,2.0,False
L11286,2025-09-06,Referral,A102,Ananya Iyer,Multi-Family,Maple Grove,604285.99,Contacted,False,,,,,Still in progress,14.0,False
L11287,2025-09-23,Social Media,A103,Karan Malhotra,Townhouse,Lakeview,319776.33,Contacted,False,,,,,Chose competitor,3.0,False
L11288,2025-04-20,Referral,A113,Rahul Chawla,Single Family,Oakridge,452755.46,Lead (Uncontacted),False,,,,,Never contacted,4.0,False
L11289,2025-07-17,Walk-in,A112,Pooja Reddy,Single Family,Downtown Core,515208.88,Contacted,False,,,,,Went cold / unresponsive,17.0,False
L11290,2025-01-28,Zillow,A111,Sameer Khan,Condo,Pinecrest,282407.87,Contacted,False,,,,,Went cold / unresponsive,0.0,False
L11291,2025-11-30,Website,A108,Neha Gupta,Condo,Riverside Heights,319417.19,Showing Completed,False,,,,,Price too high,3.0,False
L11292,2025-04-13,Zillow,A106,Divya Kapoor,Multi-Family,Riverside Heights,560206.08,Showing Completed,False,,,,,Went cold / unresponsive,2.0,False
L11293,2025-06-21,Walk-in,A100,Priya Sharma,Multi-Family,Sunset Hills,572654.96,Showing Completed,False,,,,,Still in progress,5.0,False
L11294,2025-03-30,Website,A110,Ishita Bose,Townhouse,Lakeview,361777.45,Contacted,False,,,,,Still in progress,26.0,True
L11295,2025-10-10,Website,A103,Karan Malhotra,Condo,Downtown Core,412619.87,Showing Completed,False,,,,,Price too high,1.0,False
L11296,2025-01-19,Open House,A107,Vikram Singh,Single Family,Harborview,619969.32,Lead (Uncontacted),False,,,,,Never contacted,36.0,True
L11297,2025-04-10,Referral,A113,Rahul Chawla,Multi-Family,Harborview,751954.34,Contacted,False,,,,,Price too high,3.0,False
L11298,2025-02-11,Social Media,A106,Divya Kapoor,Single Family,Pinecrest,454282.25,Lead (Uncontacted),False,,,,,Never contacted,2.0,False
L11299,2025-11-02,Social Media,A105,Arjun Nair,Single Family,Pinecrest,357544.18,Contacted,False,,,,,Went cold / unresponsive,21.0,False
L11300,2025-02-25,Website,A101,Rohan Mehta,Multi-Family,Sunset Hills,368483.94,Contacted,False,,,,,Went cold / unresponsive,22.0,True
